Mesh 'TEST_WAVE_1', Face 165 중심점 위치: <Vector (180.0000, 118.9302, 25.4465)>, 법선 벡터: <Vector (-0.0000, 0.0404, 0.9992)>
Mesh 'TEST_WAVE_1', Face 164 중심점 위치: <Vector (180.0000, 120.6926, 25.3752)>, 법선 벡터: <Vector (-0.0000, 0.0404, 0.9992)>
Mesh 'TEST_WAVE_1', Face 163 중심점 위치: <Vector (180.0000, 122.4552, 25.3102)>, 법선 벡터: <Vector (0.0000, 0.0333, 0.9994)>
Mesh 'TEST_WAVE_1', Face 162 중심점 위치: <Vector (180.0000, 124.2180, 25.2515)>, 법선 벡터: <Vector (0.0000, 0.0333, 0.9994)>
Mesh 'TEST_WAVE_1', Face 161 중심점 위치: <Vector (180.0000, 125.9810, 25.1989)>, 법선 벡터: <Vector (-0.0000, 0.0263, 0.9997)>
Mesh 'TEST_WAVE_1', Face 160 중심점 위치: <Vector (180.0000, 127.7442, 25.1526)>, 법선 벡터: <Vector (0.0000, 0.0263, 0.9997)>
Mesh 'TEST_WAVE_1', Face 159 중심점 위치: <Vector (180.0000, 129.5075, 25.1124)>, 법선 벡터: <Vector (-0.0000, 0.0192, 0.9998)>
Mesh 'TEST_WAVE_1', Face 158 중심점 위치: <Vector (180.0000, 131.2710, 25.0785)>, 법선 벡터: <Vector (0.0000, 0.0192, 0.9998)>
Mesh 'TEST_WAVE_1', Face 157 중심점 위치: <Vector (180.0000, 133.0346, 25.0508)>, 법선 벡터: <Vector (0.0000, 0.0122, 0.9999)>
Mesh 'TEST_WAVE_1', Face 156 중심점 위치: <Vector (180.0000, 134.7983, 25.0294)>, 법선 벡터: <Vector (0.0000, 0.0122, 0.9999)>
Mesh 'TEST_WAVE_1', Face 154 중심점 위치: <Vector (180.0000, 136.5620, 25.0142)>, 법선 벡터: <Vector (0.0000, 0.0051, 1.0000)>
Mesh 'TEST_WAVE_1', Face 153 중심점 위치: <Vector (180.0000, 138.3258, 25.0051)>, 법선 벡터: <Vector (0.0000, 0.0051, 1.0000)>
Mesh 'TEST_WAVE_1', Face 152 중심점 위치: <Vector (180.0000, 140.0896, 25.0023)>, 법선 벡터: <Vector (0.0000, -0.0019, 1.0000)>
Mesh 'TEST_WAVE_1', Face 151 중심점 위치: <Vector (180.0000, 141.8534, 25.0058)>, 법선 벡터: <Vector (0.0000, -0.0019, 1.0000)>
Mesh 'TEST_WAVE_1', Face 150 중심점 위치: <Vector (180.0000, 143.6172, 25.0154)>, 법선 벡터: <Vector (-0.0000, -0.0090, 1.0000)>
Mesh 'TEST_WAVE_1', Face 149 중심점 위치: <Vector (180.0000, 145.3809, 25.0313)>, 법선 벡터: <Vector (-0.0000, -0.0090, 1.0000)>
Mesh 'TEST_WAVE_1', Face 148 중심점 위치: <Vector (180.0000, 147.1446, 25.0534)>, 법선 벡터: <Vector (-0.0000, -0.0161, 0.9999)>
Mesh 'TEST_WAVE_1', Face 147 중심점 위치: <Vector (180.0000, 148.9081, 25.0817)>, 법선 벡터: <Vector (-0.0000, -0.0161, 0.9999)>
Mesh 'TEST_WAVE_1', Face 146 중심점 위치: <Vector (180.0000, 150.6716, 25.1162)>, 법선 벡터: <Vector (0.0000, -0.0231, 0.9997)>
Mesh 'TEST_WAVE_1', Face 145 중심점 위치: <Vector (180.0000, 152.4349, 25.1570)>, 법선 벡터: <Vector (0.0000, -0.0231, 0.9997)>
Mesh 'TEST_WAVE_1', Face 144 중심점 위치: <Vector (180.0000, 154.1981, 25.2040)>, 법선 벡터: <Vector (-0.0000, -0.0302, 0.9995)>
Mesh 'TEST_WAVE_1', Face 143 중심점 위치: <Vector (180.0000, 155.9611, 25.2572)>, 법선 벡터: <Vector (0.0000, -0.0302, 0.9995)>
Mesh 'TEST_WAVE_1', Face 142 중심점 위치: <Vector (180.0000, 157.7239, 25.3166)>, 법선 벡터: <Vector (0.0000, -0.0372, 0.9993)>
Mesh 'TEST_WAVE_1', Face 141 중심점 위치: <Vector (180.0000, 159.4865, 25.3822)>, 법선 벡터: <Vector (0.0000, -0.0372, 0.9993)>
Mesh 'TEST_WAVE_1', Face 140 중심점 위치: <Vector (180.0000, 161.2488, 25.4541)>, 법선 벡터: <Vector (0.0000, -0.0443, 0.9990)>
Mesh 'TEST_WAVE_1', Face 139 중심점 위치: <Vector (180.0000, 163.0109, 25.5321)>, 법선 벡터: <Vector (-0.0000, -0.0443, 0.9990)>
Mesh 'TEST_WAVE_1', Face 138 중심점 위치: <Vector (180.0000, 164.7726, 25.6164)>, 법선 벡터: <Vector (0.0000, -0.0513, 0.9987)>
Mesh 'TEST_WAVE_1', Face 137 중심점 위치: <Vector (180.0000, 166.5341, 25.7069)>, 법선 벡터: <Vector (0.0000, -0.0513, 0.9987)>
Mesh 'TEST_WAVE_1', Face 136 중심점 위치: <Vector (180.0000, 168.2953, 25.8036)>, 법선 벡터: <Vector (-0.0000, -0.0584, 0.9983)>
Mesh 'TEST_WAVE_1', Face 135 중심점 위치: <Vector (180.0000, 170.0561, 25.9065)>, 법선 벡터: <Vector (-0.0000, -0.0584, 0.9983)>
Mesh 'TEST_WAVE_1', Face 134 중심점 위치: <Vector (180.0000, 171.8165, 26.0157)>, 법선 벡터: <Vector (0.0000, -0.0654, 0.9979)>
Mesh 'TEST_WAVE_1', Face 133 중심점 위치: <Vector (180.0000, 173.5766, 26.1310)>, 법선 벡터: <Vector (0.0000, -0.0654, 0.9979)>
Mesh 'TEST_WAVE_1', Face 132 중심점 위치: <Vector (180.0000, 175.3362, 26.2525)>, 법선 벡터: <Vector (0.0000, -0.0724, 0.9974)>
Mesh 'TEST_WAVE_1', Face 131 중심점 위치: <Vector (180.0000, 177.0953, 26.3803)>, 법선 벡터: <Vector (-0.0000, -0.0724, 0.9974)>
Mesh 'TEST_WAVE_1', Face 130 중심점 위치: <Vector (180.0000, 178.8540, 26.5143)>, 법선 벡터: <Vector (0.0000, -0.0795, 0.9968)>
Mesh 'TEST_WAVE_1', Face 129 중심점 위치: <Vector (180.0000, 180.6123, 26.6544)>, 법선 벡터: <Vector (0.0000, -0.0795, 0.9968)>
Mesh 'TEST_WAVE_1', Face 128 중심점 위치: <Vector (180.0000, 182.3700, 26.8008)>, 법선 벡터: <Vector (0.0000, -0.0865, 0.9963)>
Mesh 'TEST_WAVE_1', Face 127 중심점 위치: <Vector (180.0000, 184.1272, 26.9534)>, 법선 벡터: <Vector (0.0000, -0.0865, 0.9963)>
Mesh 'TEST_WAVE_1', Face 126 중심점 위치: <Vector (180.0000, 185.8838, 27.1121)>, 법선 벡터: <Vector (0.0000, -0.0935, 0.9956)>
Mesh 'TEST_WAVE_1', Face 125 중심점 위치: <Vector (180.0000, 187.6399, 27.2771)>, 법선 벡터: <Vector (0.0000, -0.0935, 0.9956)>
Mesh 'TEST_WAVE_1', Face 124 중심점 위치: <Vector (180.0000, 189.3953, 27.4482)>, 법선 벡터: <Vector (0.0000, -0.1005, 0.9949)>
Mesh 'TEST_WAVE_1', Face 123 중심점 위치: <Vector (180.0000, 191.1502, 27.6256)>, 법선 벡터: <Vector (0.0000, -0.1005, 0.9949)>
Mesh 'TEST_WAVE_1', Face 122 중심점 위치: <Vector (180.0000, 192.9044, 27.8091)>, 법선 벡터: <Vector (0.0000, -0.1076, 0.9942)>
Mesh 'TEST_WAVE_1', Face 121 중심점 위치: <Vector (180.0000, 194.6580, 27.9988)>, 법선 벡터: <Vector (0.0000, -0.1076, 0.9942)>
Mesh 'TEST_WAVE_1', Face 120 중심점 위치: <Vector (180.0000, 196.4109, 28.1947)>, 법선 벡터: <Vector (0.0000, -0.1146, 0.9934)>
Mesh 'TEST_WAVE_1', Face 119 중심점 위치: <Vector (180.0000, 198.1631, 28.3968)>, 법선 벡터: <Vector (0.0000, -0.1146, 0.9934)>
Mesh 'TEST_WAVE_1', Face 118 중심점 위치: <Vector (180.0000, 199.9146, 28.6051)>, 법선 벡터: <Vector (-0.0000, -0.1216, 0.9926)>
Mesh 'TEST_WAVE_1', Face 117 중심점 위치: <Vector (180.0000, 201.6653, 28.8195)>, 법선 벡터: <Vector (-0.0000, -0.1216, 0.9926)>
Mesh 'TEST_WAVE_1', Face 116 중심점 위치: <Vector (180.0000, 203.4152, 29.0401)>, 법선 벡터: <Vector (-0.0000, -0.1286, 0.9917)>
Mesh 'TEST_WAVE_1', Face 115 중심점 위치: <Vector (180.0000, 205.1643, 29.2669)>, 법선 벡터: <Vector (-0.0000, -0.1286, 0.9917)>
Mesh 'TEST_WAVE_1', Face 196 중심점 위치: <Vector (180.0000, 206.5059, 29.4455)>, 법선 벡터: <Vector (-0.0000, -0.1383, 0.9904)>
Mesh 'TEST_WAVE_1', Face 248 중심점 위치: <Vector (180.0000, 207.4400, 29.5760)>, 법선 벡터: <Vector (-0.0000, -0.1383, 0.9904)>
Mesh 'TEST_WAVE_1', Face 247 중심점 위치: <Vector (180.0000, 208.3732, 29.7123)>, 법선 벡터: <Vector (0.0000, -0.1507, 0.9886)>
Mesh 'TEST_WAVE_1', Face 246 중심점 위치: <Vector (180.0000, 209.3055, 29.8545)>, 법선 벡터: <Vector (0.0000, -0.1507, 0.9886)>
Mesh 'TEST_WAVE_1', Face 176 중심점 위치: <Vector (180.0000, 210.2369, 30.0025)>, 법선 벡터: <Vector (0.0000, -0.1632, 0.9866)>
Mesh 'TEST_WAVE_1', Face 245 중심점 위치: <Vector (180.0000, 211.1674, 30.1564)>, 법선 벡터: <Vector (0.0000, -0.1632, 0.9866)>
Mesh 'TEST_WAVE_1', Face 166 중심점 위치: <Vector (180.0000, 212.0969, 30.3161)>, 법선 벡터: <Vector (0.0000, -0.1756, 0.9845)>
Mesh 'TEST_WAVE_1', Face 244 중심점 위치: <Vector (180.0000, 213.0254, 30.4817)>, 법선 벡터: <Vector (0.0000, -0.1756, 0.9845)>
Mesh 'TEST_WAVE_1', Face 155 중심점 위치: <Vector (180.0000, 213.9527, 30.6531)>, 법선 벡터: <Vector (-0.0000, -0.1879, 0.9822)>
Mesh 'TEST_WAVE_1', Face 243 중심점 위치: <Vector (180.0000, 214.8790, 30.8303)>, 법선 벡터: <Vector (0.0000, -0.1879, 0.9822)>
Mesh 'TEST_WAVE_1', Face 242 중심점 위치: <Vector (180.0000, 215.8042, 31.0134)>, 법선 벡터: <Vector (0.0000, -0.2003, 0.9797)>
Mesh 'TEST_WAVE_1', Face 241 중심점 위치: <Vector (180.0000, 216.7282, 31.2023)>, 법선 벡터: <Vector (-0.0000, -0.2003, 0.9797)>
Mesh 'TEST_WAVE_1', Face 240 중심점 위치: <Vector (180.0000, 217.6510, 31.3969)>, 법선 벡터: <Vector (-0.0000, -0.2126, 0.9771)>
Mesh 'TEST_WAVE_1', Face 239 중심점 위치: <Vector (180.0000, 218.5725, 31.5974)>, 법선 벡터: <Vector (0.0000, -0.2126, 0.9771)>
Mesh 'TEST_WAVE_1', Face 238 중심점 위치: <Vector (180.0000, 219.4928, 31.8037)>, 법선 벡터: <Vector (0.0000, -0.2248, 0.9744)>
Mesh 'TEST_WAVE_1', Face 237 중심점 위치: <Vector (180.0000, 220.4117, 32.0157)>, 법선 벡터: <Vector (0.0000, -0.2248, 0.9744)>
Mesh 'TEST_WAVE_1', Face 236 중심점 위치: <Vector (180.0000, 221.3293, 32.2335)>, 법선 벡터: <Vector (0.0000, -0.2371, 0.9715)>
Mesh 'TEST_WAVE_1', Face 235 중심점 위치: <Vector (180.0000, 222.2456, 32.4571)>, 법선 벡터: <Vector (0.0000, -0.2371, 0.9715)>
Mesh 'TEST_WAVE_1', Face 234 중심점 위치: <Vector (180.0000, 223.1604, 32.6865)>, 법선 벡터: <Vector (-0.0000, -0.2493, 0.9684)>
Mesh 'TEST_WAVE_1', Face 233 중심점 위치: <Vector (180.0000, 224.0737, 32.9215)>, 법선 벡터: <Vector (0.0000, -0.2493, 0.9684)>
Mesh 'TEST_WAVE_1', Face 232 중심점 위치: <Vector (180.0000, 224.9855, 33.1624)>, 법선 벡터: <Vector (-0.0000, -0.2614, 0.9652)>
Mesh 'TEST_WAVE_1', Face 231 중심점 위치: <Vector (180.0000, 225.8958, 33.4089)>, 법선 벡터: <Vector (0.0000, -0.2614, 0.9652)>
Mesh 'TEST_WAVE_1', Face 230 중심점 위치: <Vector (180.0000, 226.8046, 33.6612)>, 법선 벡터: <Vector (0.0000, -0.2735, 0.9619)>
Mesh 'TEST_WAVE_1', Face 229 중심점 위치: <Vector (180.0000, 227.7117, 33.9192)>, 법선 벡터: <Vector (0.0000, -0.2735, 0.9619)>
Mesh 'TEST_WAVE_1', Face 102 중심점 위치: <Vector (180.0000, 228.9236, 34.2658)>, 법선 벡터: <Vector (-0.0000, -0.2758, 0.9612)>
Mesh 'TEST_WAVE_1', Face 2 중심점 위치: <Vector (180.0000, 230.4403, 34.7010)>, 법선 벡터: <Vector (0.0000, -0.2758, 0.9612)>
Mesh 'TEST_WAVE_1', Face 3 중심점 위치: <Vector (180.0000, 231.9588, 35.1301)>, 법선 벡터: <Vector (-0.0000, -0.2682, 0.9634)>
Mesh 'TEST_WAVE_1', Face 4 중심점 위치: <Vector (180.0000, 233.4789, 35.5534)>, 법선 벡터: <Vector (-0.0000, -0.2682, 0.9634)>
Mesh 'TEST_WAVE_1', Face 5 중심점 위치: <Vector (180.0000, 235.0007, 35.9706)>, 법선 벡터: <Vector (-0.0000, -0.2606, 0.9654)>
Mesh 'TEST_WAVE_1', Face 6 중심점 위치: <Vector (180.0000, 236.5241, 36.3818)>, 법선 벡터: <Vector (-0.0000, -0.2606, 0.9654)>
Mesh 'TEST_WAVE_1', Face 7 중심점 위치: <Vector (180.0000, 238.0491, 36.7870)>, 법선 벡터: <Vector (0.0000, -0.2530, 0.9675)>
Mesh 'TEST_WAVE_1', Face 9 중심점 위치: <Vector (180.0000, 239.5757, 37.1861)>, 법선 벡터: <Vector (0.0000, -0.2530, 0.9675)>
Mesh 'TEST_WAVE_1', Face 10 중심점 위치: <Vector (180.0000, 241.1039, 37.5793)>, 법선 벡터: <Vector (0.0000, -0.2453, 0.9694)>
Mesh 'TEST_WAVE_1', Face 11 중심점 위치: <Vector (180.0000, 242.6335, 37.9664)>, 법선 벡터: <Vector (0.0000, -0.2453, 0.9694)>
Mesh 'TEST_WAVE_1', Face 12 중심점 위치: <Vector (180.0000, 244.1648, 38.3475)>, 법선 벡터: <Vector (-0.0000, -0.2377, 0.9713)>
Mesh 'TEST_WAVE_1', Face 13 중심점 위치: <Vector (180.0000, 245.6975, 38.7225)>, 법선 벡터: <Vector (0.0000, -0.2377, 0.9713)>
Mesh 'TEST_WAVE_1', Face 14 중심점 위치: <Vector (180.0000, 247.2317, 39.0915)>, 법선 벡터: <Vector (0.0000, -0.2300, 0.9732)>
Mesh 'TEST_WAVE_1', Face 15 중심점 위치: <Vector (180.0000, 248.7673, 39.4544)>, 법선 벡터: <Vector (-0.0000, -0.2300, 0.9732)>
Mesh 'TEST_WAVE_1', Face 16 중심점 위치: <Vector (180.0000, 250.3043, 39.8113)>, 법선 벡터: <Vector (-0.0000, -0.2223, 0.9750)>
Mesh 'TEST_WAVE_1', Face 17 중심점 위치: <Vector (180.0000, 251.8428, 40.1621)>, 법선 벡터: <Vector (-0.0000, -0.2223, 0.9750)>
Mesh 'TEST_WAVE_1', Face 18 중심점 위치: <Vector (180.0000, 253.3826, 40.5068)>, 법선 벡터: <Vector (0.0000, -0.2146, 0.9767)>
Mesh 'TEST_WAVE_1', Face 19 중심점 위치: <Vector (180.0000, 254.9237, 40.8454)>, 법선 벡터: <Vector (0.0000, -0.2146, 0.9767)>
Mesh 'TEST_WAVE_1', Face 20 중심점 위치: <Vector (180.0000, 256.4662, 41.1780)>, 법선 벡터: <Vector (0.0000, -0.2069, 0.9784)>
Mesh 'TEST_WAVE_1', Face 21 중심점 위치: <Vector (180.0000, 258.0100, 41.5045)>, 법선 벡터: <Vector (0.0000, -0.2069, 0.9784)>
Mesh 'TEST_WAVE_1', Face 22 중심점 위치: <Vector (180.0000, 259.5550, 41.8249)>, 법선 벡터: <Vector (-0.0000, -0.1992, 0.9800)>
